"Structure ID","Ligand ID","SMILES","InChiKey"
7135,1621,"Clc1c(Nc2nncc3N(N=Cc23)c4c(F)cccc4F)cc(cc1)C(=O)NC5CC5","ZWVCUFJZBBAOFI-UHFFFAOYSA-N"
7135,1622,"S(c1c(cccc1)CNC(=O)NCC)C2=CN3C(=NN=C3C(C)C)C=C2","PHHKWHBPRKFKKF-UHFFFAOYSA-N"
7135,1623,"Fc1ccc(cc1)C=2N=CN(C2c3nc(OC)ncc3)C4CCC(O)CC4","ZQUSFAUAYSEREK-UHFFFAOYSA-N"
7135,1624,"FC(F)(F)c1cc(ccc1)C=2N=C(N(C2c3nc(ncc3)N[C@H](c4ccccc4)C)C)C5CCNCC5","QICPQLFMWYQJGX-SFHVURJKSA-N"
7135,1625,"Fc1cc(N2CCOCC2)cc(c1)C(=O)Nc3cc4c(NC=C4)cc3","VMLSXFMXUNVCSK-UHFFFAOYSA-N"
7135,1626,"O=C(NC1CC1)c2cc(c3c(cc(cc3)C=4OC(=NN4)C)C)c(cc2)C","UBVTVSINEVHYSY-UHFFFAOYSA-N"
7135,1627,"Fc1c(Oc2nc3NN=C(c3cn2)c4c(cccc4)C)ccc(F)c1","MWRHZZFHXSJLGY-UHFFFAOYSA-N"
7135,1628,"n1nc(c(c2ccncc2)cc1N3C[C@@H](NCC3)Cc4ccccc4)c5cc6c(cc5)cccc6","WFSFNKVFXLIZIY-MHZLTWQESA-N"
7135,1629,"Fc1c(OC=2C(=O)N(c3nc(ncc3C2)NC(CCO)CCO)C)ccc(F)c1","JYYLVUFNAHSSFE-UHFFFAOYSA-N"
7135,1630,"Clc1c(cccc1)C=2SC(C(=O)Nc3c(ccc(c3)C(=O)NC4CC4)C)=CN2","ZQXGAYYYCBUPSG-UHFFFAOYSA-N"
7135,1631,"S1C(=NC(=C1)CCOCc2ccccc2)NC(=O)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)CC(=O)O","QUOWKTGPIJLRIN-UHFFFAOYSA-N"
7135,1632,"S(=O)(=O)(N1CCC(NCc2c(O)cccc2)CC1)Nc3cc(Oc4ccc(F)cc4)ccc3","JHHBGNIRSUTQAS-UHFFFAOYSA-N"
7135,1633,"Clc1ccc(NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccccc3)cc1","XIWRCSVXKPGGAJ-UHFFFAOYSA-N"
7135,1634,"S(=O)(=O)(C[C@@H](Nc1nc2N(C(=O)C(Oc3c(F)cc(F)cc3)=Cc2cn1)C)C)C","DVEYHFXOGUYFBU-JTQLQIEISA-N"
7135,1635,"O=C(NC1CC1)c2cc(c(cc2)C)C3=CC4=NN=C(N4C=C3)C(C)(C)C","QOUXRSOLEJEKEB-UHFFFAOYSA-N"
7135,1636,"O=C1N(c2nc(ncc2C=C1c3c(ccc(c3)C(=O)NC4CC4)C)NC5CCOCC5)C","HYTAHRCKAXESOF-UHFFFAOYSA-N"
7135,1637,"S1C(=NC(=C1)CCOCc2ccncc2)NC(=O)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)C","DZVQBRGQNWDWIG-UHFFFAOYSA-N"
7135,1638,"Clc1c(Cl)cccc1NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccccc3","ZFJZXGAFKPFNSG-UHFFFAOYSA-N"
7135,1639,"O(c1c(nccc1)N)Cc2c3c(ccc2)cccc3","SZANYTFSQVBOBA-UHFFFAOYSA-N"
7135,1640,"Clc1c(F)ccc(NC(=O)NC=2SC=C(N2)[C@H](N)COCc3ccccc3)c1","DUYHXVUZFOXOBB-MRXNPFEDSA-N"
7135,1641,"Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4c(cc3)C(=O)c5c(ccc(OC[C@H](O)CO)c5)CC4)cc1","ZPBRNNLSMHDHFY-XMMPIXPASA-N"
7135,1643,"S(=O)(=O)(C[C@H](NC1=NNc2nc(Oc3c(F)cc(F)cc3)ncc21)C)C","BIWWSRSPBBUSCN-MRVPVSSYSA-N"
7135,1644,"O=C(N1c2c(cccc2)CCC1)c3cc4N(c5nc(OCC)nc(n5)N[C@H](C(=O)NC)Cc6cc7c(OC(OC7)(C)C)cc6)C=Nc4cc3","IIOQBYZRVQSNSJ-MHZLTWQESA-N"
7135,1645,"O=C(Nc1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@@H](c4ccccc4)C)=C3)C)c(cc1)C)c5cc(ncc5)N6CCOCC6","WHFDZIUVVUDTHX-HSZRJFAPSA-N"
7135,1646,"Clc1c(c(F)ccc1)C2=NN=C3N2N(C(=O)C(c4c(ccc(c4)C(=O)NC5CC5)C)=C3)CC","JCOILWGRHHMFON-UHFFFAOYSA-N"
7135,1647,"Fc1ccc(cc1)C=2N=CN(C2c3nc(ncc3)N)C4CCNCC4","VSPFURGQAYMVAN-UHFFFAOYSA-N"
7135,1648,"Fc1c(ccc(F)c1)C2=NC=C3N2CCN(C(=O)c4c(OC)nc5NC=C(c5c4)C(=O)C(=O)N6C[C@H](O)CC6)C3","GRRHHDRNCLEFSY-MRXNPFEDSA-N"
7135,1649,"n1nc(c(c2ccncc2)cc1N3CCN(c4ncccn4)CC3)c5ccccc5","OAXXZZBGZDNSGE-UHFFFAOYSA-N"
7135,1650,"Fc1c(ccc(F)c1)CCC2=CN3C(=NN=C3C=C2)c4c(ccc(c4)C(=O)N)C","IECIDZDLEJWPAN-UHFFFAOYSA-N"
7135,1651,"Fc1c(ccc(F)c1)C(=O)c2c(N)c([n+]([O-])cc2)c3c(cccc3)C","LTGBWAXSDFOJNJ-UHFFFAOYSA-N"
7135,1652,"O=C1N(c2nc(ncc2C=C1Oc3ccccc3)NC4CCOCC4)C","MQCPQHIQHJWGCZ-UHFFFAOYSA-N"
7135,1653,"O=C1N(c2c(ccc(c2)C(=O)NC3CC3)C)C=Nc4c1cc(N5CCN(CC5)C)cc4","ZMAZXHICVRYLQN-UHFFFAOYSA-N"
7135,1654,"O=C(Nc1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@H](c4ccccc4)C)=C3)C)c(cc1)C)c5cc(N6CCOCC6)ccc5","KYFKCMGDXJZZIZ-DEOSSOPVSA-N"
7135,1655,"Fc1c(OC=2C(=O)N(c3nc(ncc3C2)N[C@H](CN4N=NC=N4)C)C)ccc(F)c1","WIGNNIARPGHXFO-JTQLQIEISA-N"
7135,1656,"S(=O)(=O)(Nc1c(OC)c(NC(=O)c2cc(N3N=NC(C(=O)NCc4ccccc4)=C3)c(cc2)C)cc(c1)C(C)(C)C)C","YVIHJEHDPKKGMU-UHFFFAOYSA-N"
7135,1657,"O=C(Nc1c2c(ccc1)cccc2)NC=3N(N=C(C3)C(C)(C)C)c4cc(N)ccc4","HJWMLCDGRWWLAQ-UHFFFAOYSA-N"
7135,1658,"O=C(NCC=1OC=CC1)C=2NC=C(C(=O)c3c(cccc3)C)C2","UTEGJWUIPAWNBB-UHFFFAOYSA-N"
7135,1659,"S(=O)(=O)(Nc1c(OC)c(NC(=O)Nc2c3c(c(c4cnc(cc4)CN5CCOCC5)cc2)cccc3)cc(c1)C(C)(C)C)C","KLPFPTSVYVEKOL-UHFFFAOYSA-N"
7135,1660,"O=C(NOC)c1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@H](c4ccccc4)C)=C3)C)c(cc1)C","STNJCYKOXYBBIA-KRWDZBQOSA-N"
7135,1661,"Fc1ccc(cc1)C=2c3ncccc3N(O)C2c4ccncc4","ZSMYZLKEZDYVPI-UHFFFAOYSA-N"
7135,1662,"Fc1c(N2N=CC3=C2N(C(=O)C(c4c(ccc(c4)C(=O)NC5CC5)C)=C3)C)ccc(F)c1","XQRUWZMHPKNIDA-UHFFFAOYSA-N"
7135,1663,"Fc1ccc(cc1)C=2N=CN(C2c3nc(ncc3)N)CC4CC4","DFEYXQGDDCDXJK-UHFFFAOYSA-N"
7135,1664,"Clc1ccc(cc1)C=2NN=C(C2c3ncncc3)C4CCN(C(=O)CO)CC4","CATQHDWESBRRQA-UHFFFAOYSA-N"
7135,1666,"O=C(NC1CC1)c2cc(c3cc4NC(=O)C5(c4cc3)CCCC5)c(cc2)C","WMXJYEDCJIDCNY-UHFFFAOYSA-N"
7135,1667,"Clc1c(O)ccc(N2N=C(C=C2NC(=O)NCc3c(SC4=CN5C(=NN=C5C=C4)c6c(SCCO)cccc6)cccc3)C(C)(C)C)c1","VGEXRDWWPSGZDH-UHFFFAOYSA-N"
7135,1668,"n1c(nc2c(c1NCCc3ccccc3)ccc(N)c2)c4ccccc4","TZGHZEALSHYAJC-UHFFFAOYSA-N"
7135,1669,"Fc1ccc(cc1)C=2N=CN(C2c3ccncc3)CC4CC4","ROKOFZNQCIIJMI-UHFFFAOYSA-N"
7135,1671,"Fc1ccc(cc1)C=2N=COC2C3=CN4C(=NN=C4C(C)C)C=C3","OVCXRBARSPBVMC-UHFFFAOYSA-N"
7135,1672,"S(c1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1)C","FUSDVOSGGMBSMK-UHFFFAOYSA-N"
7135,1673,"O=C(NOC)c1cc(NC2=NC=NN3C2=C(C(C(=O)NCC)=C3)C)c(cc1)C","ZZTMFGIGOADCFX-UHFFFAOYSA-N"
7135,1674,"Clc1c(cc(NC(=O)NC=2NN=C(C2)C(C)(C)C)cc1)COc3cnccc3","NTMADESEDXKNFZ-UHFFFAOYSA-N"
7135,1675,"Fc1cc(N2CCOCC2)cc(c1)C(=O)Nc3cc4c(NC=C4CCc5ccncc5)cc3","HIUFYIOMUILESI-UHFFFAOYSA-N"
7135,1676,"Clc1c(N2c3c(nc(Sc4c(F)cc(F)cc4)c(c3)C5=CCNCC5)CNC2=O)c(Cl)ccc1","PZUXNWPJBLCJKB-UHFFFAOYSA-N"
7135,1677,"Fc1ccc(N2N=CC(C(=O)c3cc(OC4CCNCC4)ccc3)=C2N)cc1","QKZZJXRGCHXIAI-UHFFFAOYSA-N"
7135,1826,"S(=O)(=O)(N(C)C)c1cc(NC(=O)C2=C(N(N=C2)c3ccccc3)CCC)c(cc1)C","MOBKKWWSLMVASV-UHFFFAOYSA-N"
7135,2128,"Clc1nnc(c(c2ccncc2)c1)c3ccccc3","FHQYQYMBRPYWIY-UHFFFAOYSA-N"
7135,2182,"O=C(Nc1cc(Nc2cc3c(cc2)C(=O)CCCC3)ccc1)NC=4N(N=C(C4)C(C)(C)C)c5ccc(cc5)C","ZPGBLWCHXWTWDI-UHFFFAOYSA-N"
7135,2420,"S(C1=NC(c2ccc(F)cc2)=C(N1)c3cc(ncc3)NC(=O)CCc4c(OC)ccc(OC)c4)C","DXYUGELYNOLVBZ-UHFFFAOYSA-N"
7135,2679,"Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCN6CCOCC6)CC4)cc1","JWZSSEWMVYKYKW-UHFFFAOYSA-N"
7135,2680,"S1C(C(=O)Nc2c(F)cc(F)c(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCN6CCOCC6)CC4)c2)=CC=C1","KAMAPKIQUKEGQC-UHFFFAOYSA-N"
7135,2866,"Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4OCc5c(cc(cc5)C(=O)NCCN6CCOCC6)C(=O)c4cc3)cc1","KZWLZLUTYGMNBM-UHFFFAOYSA-N"
7135,2869,"S1C(C(=O)Nc2c(F)cc(F)c(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCO)CC4)c2)=CC=C1","ZBPQDEQSQUZYHD-UHFFFAOYSA-N"
7135,2887,"S1C(=CC=C1)CCNc2nc(nc3c2ccc(N)c3)c4ccccc4","OZXWSHPJYWULML-UHFFFAOYSA-N"
7135,2956,"FC(F)(F)c1cc(ccc1)C(=O)Nc2cc(c(cc2)C)C3=CN4C(=NC(NC(=O)C)=C4)C=C3","MRTHXFZEQBERDI-UHFFFAOYSA-N"
7135,3000,"c1cc(cc(c1)O)c2[nH]c(nn2)NCc3c(cccc3Cl)F","AAAVVDAKZZKRGS-UHFFFAOYSA-N"
7135,3001,"Cc1cc(ccc1F)c2c(n3c(n2)cccn3)c4ccnc(c4)NC(=O)c5cc[n+](c(c5)C)[O-]","RNPHICWBCUQEML-UHFFFAOYSA-N"
7135,3002,"c1cc(c(c(c1)Cl)CNc2[nH]nc(n2)c3ccco3)F","AHOHWELPUXLPOF-UHFFFAOYSA-N"
7135,3420,"S1(=O)(=O)N(C=2C(=NNC2c3c1cccc3)c4ccc(F)cc4)C","OSQLSVPHQBUWFI-UHFFFAOYSA-N"
7135,3421,"S1C(=NC(c2ccc(F)cc2)=C1c3cc(ncc3)NC(=O)CCc4c(OC)ccc(OC)c4)NNc5ccccc5","IREZAYNVTNYSLH-UHFFFAOYSA-N"
7135,3422,"Clc1cc(N2N=C(C=3NS(=O)(=O)c4c(cccc4)C23)C)ccc1","PGEMRAFLCFQXOJ-UHFFFAOYSA-N"
7135,3423,"S(c1cc(OC)c(cc1)C(=O)N2CCC(Cc3ccccc3)CC2)C","OMGLGPKQUFSRNN-UHFFFAOYSA-N"
7135,3424,"Fc1c(Nc2cnc3N(C(=O)Nc3c2)Cc4ccccc4)ccc(F)c1","SCEQLDKCKSDIGD-UHFFFAOYSA-N"
7135,3505,"Cc1ccccc1n2cc(cn2)C(=O)NCc3ncc(s3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N","MYJMLFRMWQAWML-FQEVSTJZSA-N"
7135,3506,"Cc1ccccc1n2cc(cn2)C(=O)Nc3cc(ccc3C)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N","TUROENOKNBFMBG-DEOSSOPVSA-N"
7135,3507,"c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)NCCCC4CCCCC4)N","HXNUFFCHRIWTRZ-UHFFFAOYSA-N"
7135,3508,"Cc1ccc(cc1NC(=O)c2cnn(c2C(F)(F)F)c3ccccc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N","ARAZWGAZTSHNHP-QHCPKHFHSA-N"
7135,3570,"Cc1ccc(cc1c2cc3c(nc2)N(C(=O)N3)C(C)(C)C)C(=O)Nc4ccon4","OTRRQGBKFMGRTG-UHFFFAOYSA-N"
7135,3604,"Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)N[C@H]3CC[C@@H](c4c3cccc4)Oc5ccc6nnc(n6c5)C(C)C","PDQRLXXNHRRHKI-NSOVKSMOSA-N"
7135,3605,"Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)N[C@H]3CC[C@H](c4c3cccc4)Oc5ccc6nnc(n6c5)C(C)C","PDQRLXXNHRRHKI-WUFINQPMSA-N"
7135,3632,"c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)Nc5ccc(cc5)F)N","DRRUHOOICOBDHW-PMERELPUSA-N"
7135,4267,"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(CP(=O)(O)O)O)O)O)N","OLCWZBFDIYXLAA-IOSLPCCCSA-N"
7161,26,"P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","XTWYTFMLZFPYCI-KQYNXXCUSA-N"
7161,38,"S=P(OP(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)O)(O)O","NLTUCYMLOPLUHL-KQYNXXCUSA-N"
7161,101,"O=C(O)c1ccc(c2nc(c3cc(OC)c(OC)c(OC)c3)cnc2N)cc1","JOVBKEMPKRSFDQ-UHFFFAOYSA-N"
7161,102,"O=C(O)C1CCN(c2nc(c3cc(OC)ccc3)cnc2N)CC1","DXJSLXVHZRWEMR-UHFFFAOYSA-N"
7161,103,"O=C(O)c1c(OC)cc(c2nc(c3cc(OC)c(OC)c(OC)c3)cnc2N)cc1","QYMUPWSODGEMOO-UHFFFAOYSA-N"
7161,104,"S1C(c2nc(c(nc2)N)C3CCC(C(=O)O)CC3)=C(C=C1)C4CC4","UESQMXBXMMVHBA-UHFFFAOYSA-N"
7161,105,"S1C(N2c3c(N=C2)cccc3)=CC(O[C@@H](c4c(cccc4)C(F)(F)F)C)=C1C(=O)N","SQYKBXHMNBHADB-GFCCVEGCSA-N"
7161,106,"O=C(O)c1c(OCC)cc(c2nc(c3cc(OC)c(OC)c(OC)c3)cnc2N)cc1","MVWFAKKKMGICFP-UHFFFAOYSA-N"
7161,107,"S1C(N2c3c(N=C2)ccc(OC4CCN(CC4)C)c3)=CC(O[C@@H](c5c(cccc5)C(F)(F)F)C)=C1C(=O)N","SWIVJTVGOIXUKC-MRXNPFEDSA-N"
7161,108,"O=C(O)c1c(cc(c2nc(c3cc(OC)c(OC)c(OC)c3)cnc2N)cc1)C","AOAAZBKGFGSOFM-UHFFFAOYSA-N"
7161,109,"S1C(c2nc(c(nc2)N)C3CCC(C(=O)O)CC3)=C(C=C1)CC","QTTNDIPJKXHHFL-UHFFFAOYSA-N"
7161,110,"O=C(O)C1CCN(c2nc(c3cc(OC)c(OC)c(OC)c3)cnc2N)CC1","FFHSQDAETWTILU-UHFFFAOYSA-N"
7161,111,"S1C(c2cnc(N)c(c3cc(O[C@@H](/C=C\C(F)(F)F)C)c(cc3)C(=O)N)c2)=CC(=C1)CN(C)C","LLEOOSLUHRQCHZ-LMVHVUTASA-N"
7161,112,"S1C(N2c3c(N=C2)ccc(OC4CCN(CC4)C)c3)=CC(OCc5c(cccc5)C(F)(F)F)=C1C(=O)N","FNHUNERGHGEZMB-UHFFFAOYSA-N"
7161,113,"O=C(O)[C@H]1[C@H](CN(c2nc(c3cc(OC)c(OC)c(OC)c3)cnc2N)CC1)CC","MQOJTCBESRAKQA-GXTWGEPZSA-N"
7161,114,"FC(F)(F)c1c(cccc1)[C@H](Oc2c(ccc(N3c4c(N=C3)cc(OC5CCN(CC5)C)cc4)c2)C(=O)N)C","FASALJZFFLCNKM-GOSISDBHSA-N"
7161,115,"Clc1cc\2c(NC(=O)/C2=C\C=3NC(=C(C(=O)NC)C3C)C)cc1","FIRPCWHHIWFKCD-GHXNOFRVSA-N"
7161,116,"S1C(c2cnc(N)c(c3cc(O[C@@H](c4c(cccc4)C(F)(F)F)C)c(cc3)C(=O)N)c2)=CC(=C1)CN(C)C","DNZGEPPZYMAFLN-MRXNPFEDSA-N"
7161,117,"O=C(O)c1ccc(c2c(ncc(c3cc(OC)c(OC)c(OC)c3)c2)N)cc1","MWVUNZGIJWXHFJ-UHFFFAOYSA-N"
7161,1166,"S(=O)(=O)(N)c1ccc(Nc2nc(OCC3CCCCC3)c4N=CNc4n2)cc1","OWXORKPNCHJYOF-UHFFFAOYSA-N"
7161,2276,"n1c(nc(c2NC=Nc12)/C=C\N(CC)CC)Nc3ccccc3","SHKLUCMYFCYADL-KHPPLWFESA-N"
7161,2283,"NC(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1","XAOVCENYRWWHPR-UHFFFAOYSA-N"
7161,2284,"CN(C)C(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)c1","HZNQONMMEIJNNU-UHFFFAOYSA-N"
7161,3175,"CN(C)CCCNS(=O)(=O)c1cccc(c1)Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3","PEEXIAQHZDNIBT-UHFFFAOYSA-N"
7161,3720,"C=Cc1c2c([nH]cn2)nc(n1)Nc3ccc(cc3)CC(=O)N","LSWHKQJKPIFFMY-UHFFFAOYSA-N"
7161,3721,"C=Cc1c2c(nc[nH]2)nc(n1)Nc3ccc(cc3)S(=O)(=O)N","KGGMBTYAIOMGPI-UHFFFAOYSA-N"
7161,3723,"CCc1c2c(nc[nH]2)nc(n1)Nc3ccc(cc3)S(=O)(=O)N","UZLCQAXOQKFVGP-UHFFFAOYSA-N"
7192,38,"S=P(OP(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)O)(O)O","NLTUCYMLOPLUHL-KQYNXXCUSA-N"
7192,64,"P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","PVKSNHVPLWYQGJ-KQYNXXCUSA-N"
7192,160,"P(=O)(OP(=O)(O)CP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O","UFZTZBNSLXELAL-IOSLPCCCSA-N"
7192,252,"Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(OCCCN4CCN(CC4)C)c3)c(Cl)c1","UBPYILGKFZZVDX-UHFFFAOYSA-N"
7192,281,"Clc1c(NC(=O)C=2SC(=NC2)Nc3nc(nc(N4CCN(CCO)CC4)c3)C)c(ccc1)C","ZBNZXTGUTAYRHI-UHFFFAOYSA-N"
7192,287,"O=C(NC1=NNC=2C1=CN(C(=O)[C@H](OC)c3ccccc3)C2)c4ccc(N5CCN(CC5)C)cc4","HDBWTZALXLXZQH-HSZRJFAPSA-N"
7192,518,"Clc1cc2c(c3nc(ncc3CN=C2c4c(F)cccc4F)Nc5ccc(cc5)C(=O)O)cc1","HHFBDROWDBDFBR-UHFFFAOYSA-N"
7192,849,"O=C1N(C=2N=C3N(c4c(OC)cccc4)C(c5c(ccc(O)c5)C)=CN3C2C(=O)N1)C","JTWMOWRMSZZHDR-UHFFFAOYSA-N"
7192,884,"Fc1c(Oc2c3c(ncc2)cc(OCCCN4CCOCC4)c(OC)c3)ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c1","CXQHYVUVSFXTMY-UHFFFAOYSA-N"
7192,1798,"Clc1c(c(Cl)ccc1)C=2C(=O)N(c3nc(ncc3C2)Nc4cc(SC)ccc4)C","VAARYSWULJUGST-UHFFFAOYSA-N"
7192,2289,"COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O","ZLHFILGSQDJULK-UHFFFAOYSA-N"
7192,2290,"CN1CCN(CC1)C1CCN(CC1)C(=O)Nc1cc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc3ccc(F)cc3)c(F)c2)ccn1","UQRCJCNVNUFYDX-UHFFFAOYSA-N"
7192,2683,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)N4C[C@@H](CC(=O)O)CC4)c(ccc1)C","VNOJDMNSDQAVOE-OAHLLOKOSA-N"
7192,2684,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)Nc4nc(nc(n4)C)N)c(ccc1)C","BVMIJKUOTIIKFU-UHFFFAOYSA-N"
7192,2685,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)NC4CCC(O)CC4)c(ccc1)C","VWWJBXPDCCAIJW-UHFFFAOYSA-N"
7192,2686,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)NC4CC(N(O)C(C4)(C)C)(C)C)c(ccc1)C","NBHNLUWASSBGER-UHFFFAOYSA-N"
7192,2687,"Brc1cc(NC=2SC(C(=O)Nc3c(Cl)cccc3C)=CN2)cc(c1)C(=O)NC4CCNCC4","QPHLKSOMHMCVPZ-UHFFFAOYSA-N"
7192,2688,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)N[C@H]4[C@H](F)CNCC4)c(ccc1)C","RRUBGRARVNLPQT-QZTJIDSGSA-N"
7192,2689,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)Nc4cc(N)ccc4)c(ccc1)C","LNMMQCKJDHNCQP-UHFFFAOYSA-N"
7192,2690,"Clc1c(NC(=O)[C@@H]2SC(=Nc3cc(ccc3)C(=O)NC4CCC(O)(CC4)C)NC2)c(ccc1)C","NVYXPDJGZNQIHE-WMPHXYKRSA-N"
7192,2691,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(S(=O)(=O)C)cc(N4CCOCC4)c3)c(ccc1)C","JWVBEFCCTKVFPM-UHFFFAOYSA-N"
7192,2692,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)N[C@H]4C(F)(F)CNCC4)c(ccc1)C","HZPGXKUXZFAZJJ-GOSISDBHSA-N"
7192,2693,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(cc(c3)C(F)(F)F)C(=O)NC4CCNCC4)c(ccc1)C","AMLFZMSYVMSKCA-UHFFFAOYSA-N"
7192,2694,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)N4C[C@@H](C(=O)O)CC4)c(ccc1)C","RQFQWAHQNYFCJN-HNNXBMFYSA-N"
7192,2695,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(c4c(N)cccc4)cc(c3)C(=O)NC5CCNCC5)c(ccc1)C","IPDDCJRBTYYNRD-UHFFFAOYSA-N"
7192,2696,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)NC4CCC(C(=O)O)CC4)c(ccc1)C","AJRURWGSRUYOQL-UHFFFAOYSA-N"
7192,2697,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(cc(c3)CC)C(=O)NC4CCNCC4)c(ccc1)C","AVCRYIXULVHLPG-UHFFFAOYSA-N"
7192,2698,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)N[C@@H]4CNCC4)c(ccc1)C","NFJBJEVYNAEEOP-INIZCTEOSA-N"
7192,2699,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)NC4CCNCC4)c(ccc1)C","CCCAUTZOBQTZLJ-UHFFFAOYSA-N"
7192,2700,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(ccc3)C(=O)NCC(CN)(C)C)c(ccc1)C","DVESFPFOHKUMHP-UHFFFAOYSA-N"
7192,2701,"Clc1c(NC(=O)C=2SC(=NC2)Nc3cc(N4CCOCC4)cc(N5CCOCC5)c3)c(ccc1)C","FISCIEKUXURIRB-UHFFFAOYSA-N"
7192,3186,"Cc1ccc(cc1Nc2c3cn(nc3nc(n2)c4cccnc4)C)C(=O)Nc5cccc(c5)C(F)(F)F","MWKSRKSEWLRPBL-UHFFFAOYSA-N"
7192,3188,"Cc1ccc(cc1Nc2c3cnn(c3nc(n2)c4cccnc4)C)C(=O)Nc5cccc(c5)C(F)(F)F","ZCCPLJOKGAACRT-UHFFFAOYSA-N"
7192,3490,"Cc1ccc(cc1Nc2c3cnn(c3nc(n2)c4cncnc4)C)C(=O)Nc5cccc(c5)C(F)(F)F","QRWLLJMNPVOXLQ-UHFFFAOYSA-N"
7192,3491,"Cc1ccc(cc1Nc2c3ccccc3nc(n2)c4cccnc4)C(=O)Nc5cccc(c5)C(F)(F)F","IGEHRXWXMHBWMM-UHFFFAOYSA-N"
7192,3492,"Cc1ccc(cc1Nc2nc(nc(n2)c3ccncc3)c4ccncc4)C(=O)Nc5cccc(c5)C(F)(F)F","QRGMMQTYOVICBC-UHFFFAOYSA-N"
7192,3493,"Cc1ccc(cc1Nc2c3cnn(c3nc(n2)c4cnccn4)C)C(=O)Nc5cccc(c5)C(F)(F)F","NPNYLZWEJSSGBG-UHFFFAOYSA-N"
7192,3494,"Cc1ccc(cc1Nc2nc(nc(n2)c3cccnc3)c4cccnc4)C(=O)Nc5cccc(c5)C(F)(F)F","FQDJXKXBKFLPSH-UHFFFAOYSA-N"
